shop_id,weather_col_0,weather_col_1,weather_col_2,weather_col_3,weather_col_4,weather_col_5,weather_col_6
1697,1,0,0,0,1,1,0
1698,0,0,0,0,0,0,0
1699,1,0,0,0,1,1,0
1700,0,0,0,0,0,0,0
1701,1,1,1,1,1,1,1
1702,1,1,1,0,0,1,1
1703,1,0,0,0,0,1,0
1704,1,0,0,0,1,1,0
1705,1,0,0,0,1,1,0
1706,1,1,0,1,1,1,1
1707,1,0,0,0,0,1,0
1708,1,1,1,0,0,1,1
1709,1,0,0,0,1,1,0
1710,0,0,0,0,0,0,0
1711,1,0,0,0,0,1,0
1712,1,1,1,1,1,1,1
1713,1,0,0,0,0,1,0
1714,1,1,1,1,1,1,1
1715,1,1,1,1,1,1,1
1716,1,0,0,0,0,1,0
1717,0,0,0,1,0,1,1
1718,1,0,0,0,0,1,0
1719,1,0,0,0,0,1,0
1720,1,1,1,1,1,1,1
1721,1,0,1,0,1,1,1
1722,0,0,0,0,1,0,1
1723,1,1,1,1,1,1,1
1724,1,0,0,0,0,1,0
1725,1,1,1,0,1,1,0
1726,1,1,0,1,1,1,1
1727,1,1,0,1,1,1,1
1728,1,0,0,0,0,1,0
1729,1,0,1,0,0,1,0
1730,0,0,0,0,0,0,0
1731,1,1,0,1,1,1,1
1732,1,0,0,0,0,1,0
1733,1,0,1,0,1,1,1
1734,1,0,0,0,1,1,0
1735,1,1,0,1,1,1,1
1736,1,1,1,1,1,0,1
1737,1,0,0,0,1,1,0
1738,1,1,1,1,1,1,1
1739,1,0,0,0,1,1,0
1740,1,1,1,1,1,1,1
1741,1,1,0,1,1,0,1
1742,1,0,0,0,1,1,0
1743,1,0,1,0,1,1,1
1744,1,1,0,1,1,1,1
1745,1,0,0,0,0,1,0
1746,1,0,0,0,1,1,0
1747,1,1,1,1,1,1,1
1748,0,0,1,0,0,1,0
1749,1,0,0,0,1,1,0
1750,1,0,1,0,0,1,0
1751,0,0,0,0,0,0,0
1752,1,1,1,0,0,1,1
1753,1,1,1,1,1,1,1
1754,1,1,1,1,1,1,1
1755,1,0,0,0,0,1,0
1756,1,1,0,1,1,1,1
1757,1,1,0,1,1,1,1
1758,1,1,0,1,1,1,1
1759,1,0,0,0,0,1,0
1760,1,1,1,1,1,1,1
1761,1,0,0,0,0,1,0
1762,1,1,0,1,1,1,1
1763,1,1,0,1,1,1,1
1764,1,1,0,1,1,1,1
1765,1,0,1,0,0,1,0
1766,1,0,0,0,1,1,0
1767,1,1,1,1,1,0,1
1768,1,1,1,1,1,1,1
1769,1,1,1,0,0,1,1
1770,0,0,0,1,1,1,1
1771,0,0,0,0,0,0,0
1772,0,0,0,0,0,0,0
1773,1,1,1,1,1,1,1
1774,1,1,1,1,1,1,1
1775,1,0,0,0,0,1,0
1776,1,0,0,0,1,1,0
1777,1,0,0,0,0,1,0
1778,1,1,1,0,0,1,1
1779,1,1,0,1,1,1,1
1780,1,1,1,1,1,1,1
1781,1,1,1,1,1,1,1
1782,1,1,1,1,1,1,1
1783,1,1,1,1,1,1,1
1784,1,1,1,1,1,1,1
1785,1,1,1,1,1,1,1
1786,1,0,1,0,0,1,0
1787,1,0,0,0,0,1,0
1788,1,0,1,0,0,1,0
1789,0,0,0,0,0,0,0
1790,1,1,0,1,1,1,1
1791,1,1,0,1,1,0,1
1792,1,0,1,0,0,1,0
1793,1,0,0,0,1,1,0
1794,0,0,0,1,1,1,1
1795,1,1,1,1,1,1,1
1796,1,0,0,0,0,1,0
1797,1,0,0,0,1,1,0
1798,1,1,1,0,0,1,1
1799,1,1,1,0,0,1,1
1800,0,1,1,1,1,1,1
1801,1,0,0,0,0,1,0
1802,1,0,0,0,0,1,1
1803,0,0,0,0,0,1,0
1804,1,0,0,0,0,1,0
1805,0,1,1,1,1,1,1
1806,1,1,0,1,1,1,1
1807,1,1,1,0,1,1,0
1808,1,1,1,1,1,1,1
1809,1,1,0,1,1,1,1
1810,1,1,1,1,1,1,1
1811,1,1,1,1,1,1,1
1812,0,0,0,1,1,1,1
1813,1,0,0,0,0,1,0
1814,1,0,0,0,0,1,0
1815,1,0,0,0,1,1,0
1816,1,1,1,1,1,1,1
1817,1,1,1,1,1,1,1
1818,1,0,1,0,0,1,0
1819,0,0,0,0,0,0,0
1820,1,0,1,0,0,1,0
1821,0,0,0,0,0,0,0
1822,1,1,1,1,1,1,1
1823,1,1,1,1,1,1,1
1824,0,0,0,0,0,0,0
1825,0,0,0,1,1,1,1
1826,0,0,0,1,0,1,1
1827,1,0,0,0,1,1,0
1828,1,1,1,1,1,1,1
1829,1,1,1,1,1,1,1
1830,0,0,0,0,0,0,1
1831,1,1,1,1,1,1,1
1832,1,0,1,0,0,1,0
1833,0,1,1,1,1,1,1
1834,1,0,1,1,1,1,1
1835,1,0,0,0,1,1,0
1836,0,0,0,0,0,1,0
1837,1,1,0,1,1,1,1
1838,1,0,0,0,0,1,0
1839,0,0,0,0,0,0,0
1840,1,1,0,1,1,1,1
1841,1,0,0,0,1,1,0
1842,1,0,0,0,0,1,0
1843,1,0,0,0,1,1,0
1844,1,1,1,0,1,1,0
1845,1,0,0,0,0,1,0
1846,1,0,0,0,1,1,0
1847,0,0,0,0,0,0,0
1848,1,1,1,1,1,1,1
1849,1,1,1,0,0,1,1
1850,1,1,0,1,1,1,1
1851,1,0,1,0,1,1,1
1852,1,0,0,0,0,1,0
1853,1,1,0,1,1,1,1
1854,1,0,0,0,0,1,0
1855,1,0,0,0,0,1,0
1856,1,1,1,1,1,1,1
1857,1,1,1,1,1,1,1
1858,0,0,0,0,0,0,0
1859,1,1,1,1,1,1,1
1860,1,0,0,0,1,1,0
1861,1,0,0,0,0,1,0
1862,1,0,0,0,1,1,0
1863,1,0,0,0,0,1,0
1864,1,0,0,0,0,1,0
1865,1,0,0,0,0,1,0
1866,0,0,0,1,0,1,1
1867,1,0,1,0,0,1,0
1868,1,1,1,1,1,1,1
1869,0,1,1,1,1,1,1
1870,1,0,0,0,1,1,0
1871,1,1,1,1,1,1,1
1872,1,0,1,0,0,1,0
1873,1,0,0,0,0,1,0
1874,0,0,0,0,0,1,0
1875,1,0,0,0,1,1,0
1876,0,0,0,0,0,0,0
1877,1,1,1,1,1,1,1
1878,1,1,1,1,1,1,1
1879,1,0,1,0,0,1,0
1880,1,0,0,0,0,1,0
1881,1,1,1,1,1,1,1
1882,0,0,0,0,0,1,0
1883,1,0,0,0,0,1,0
1884,1,0,0,0,0,1,0
1885,1,1,0,1,1,1,1
1886,1,0,0,0,1,1,0
1887,1,0,0,0,1,1,0
1888,1,1,1,1,1,1,1
1889,1,1,0,1,1,1,1
1890,1,0,0,0,1,1,0
1891,1,1,1,1,1,1,1
1892,1,0,0,0,0,1,0
1893,1,1,1,1,1,1,1
1894,1,1,0,1,1,1,1
1895,1,1,1,1,1,1,1
1896,1,0,0,0,0,1,0
1897,1,1,1,0,0,1,1
1898,1,0,0,0,0,1,0
1899,0,0,0,0,0,1,0
1900,1,0,1,1,1,1,1
1901,1,0,1,1,1,1,1
1902,1,0,0,0,0,1,0
1903,1,0,1,0,0,1,0
1904,1,0,1,0,0,1,0
1905,0,0,0,0,0,0,0
1906,1,0,0,1,1,1,1
1907,1,1,1,1,1,1,1
1908,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,0
1910,1,1,0,1,1,1,1
1911,1,1,0,1,1,1,1
1912,0,0,0,0,0,0,0
1913,1,1,0,1,1,1,1
1914,1,0,0,0,0,1,0
1915,1,1,0,1,1,1,1
1916,1,1,1,0,0,1,1
1917,1,0,1,0,0,1,0
1918,0,0,1,0,0,1,0
1919,0,1,1,1,1,1,0
1920,1,1,1,1,1,1,1
1921,1,1,1,1,1,1,1
1922,1,1,1,1,1,1,1
1923,1,0,0,0,1,1,0
1924,1,0,1,0,0,1,0
1925,1,1,0,1,1,0,1
1926,1,1,1,1,1,1,1
1927,1,1,0,1,1,0,1
1928,1,0,0,0,0,1,0
1929,1,1,1,1,1,1,1
1930,1,0,0,0,1,1,0
1931,1,1,1,1,1,1,1
1932,1,0,0,0,0,1,0
1933,1,1,0,1,1,1,1
1934,1,1,0,1,1,1,1
1935,1,0,0,0,0,1,0
1936,1,0,0,0,1,1,0
1937,0,0,1,0,0,1,0
1938,1,0,0,0,0,1,0
1939,1,1,0,1,1,1,1
1940,0,1,1,1,1,1,1
1941,1,0,0,0,0,1,0
1942,1,0,0,1,1,1,1
1943,0,0,0,0,0,0,0
1944,1,0,0,0,1,1,0
1945,1,1,0,1,1,1,1
1946,0,1,1,0,0,1,0
1947,1,1,0,1,1,1,1
1948,1,0,0,0,1,1,0
1949,1,0,0,0,0,1,0
1950,1,0,0,0,0,1,0
1951,1,1,1,0,1,1,0
1952,1,1,1,1,1,1,1
1953,1,1,1,1,1,1,1
1954,1,1,1,1,1,1,1
1955,1,0,0,0,1,1,0
1956,1,0,0,0,0,1,0
1957,1,0,0,0,1,1,0
1958,1,1,1,1,1,0,1
1959,1,0,0,0,0,1,0
1960,1,1,1,1,1,1,1
1961,1,1,1,1,1,1,1
1962,1,0,0,0,0,1,0
1963,1,1,1,0,0,1,1
1964,1,0,0,0,0,1,0
1965,1,0,0,0,0,1,0
1966,1,0,0,0,0,1,0
1967,1,0,0,0,1,1,0
1968,1,0,0,0,1,1,0
1969,1,0,0,0,1,1,0
1970,1,1,0,1,1,0,1
1971,1,0,0,0,1,1,0
1972,1,1,1,1,1,1,1
1973,0,0,0,0,0,0,0
1974,1,0,0,0,1,1,0
1975,1,0,1,0,0,1,0
1976,0,0,0,0,0,1,0
1977,0,1,1,0,0,1,0
1978,1,0,0,0,0,1,0
1979,1,1,0,1,1,1,1
1980,1,1,0,1,1,1,1
1981,0,1,1,0,0,1,0
1982,1,0,1,1,1,1,0
1983,1,1,0,1,1,1,1
1984,1,0,0,0,0,1,0
1985,1,0,0,0,1,1,0
1986,1,1,1,1,1,1,1
1987,1,0,0,0,0,1,0
1988,0,1,1,1,1,1,1
1989,1,0,1,0,0,1,0
1990,1,0,0,1,1,1,1
1991,1,0,0,0,1,1,0
1992,0,0,0,0,1,0,1
1993,0,1,1,0,0,1,0
1994,1,0,0,0,1,1,0
1995,1,0,0,0,0,1,0
1996,0,1,1,1,1,1,0
1997,1,0,0,0,1,1,0
1998,0,0,0,0,0,1,0
1999,1,0,1,0,1,1,1
2000,1,0,0,0,0,1,0
